model,corruption_type,train_fraction,test_fraction,class_name,precision,recall,fpr,fnr
resnet18,gibbs_ringing,0.25,0.1,glioma,0.9939577039274925,0.8225,0.0016666666666666668,0.1775
resnet18,gibbs_ringing,0.25,0.1,meningioma,0.8983833718244804,0.9725,0.03666666666666667,0.0275
resnet18,gibbs_ringing,0.25,0.1,notumor,0.9302325581395349,1.0,0.025,0.0
resnet18,gibbs_ringing,0.25,0.1,pituitary,0.9852216748768473,1.0,0.005,0.0
resnet18,gibbs_ringing,0.25,0.25,glioma,0.9939577039274925,0.8225,0.0016666666666666668,0.1775
resnet18,gibbs_ringing,0.25,0.25,meningioma,0.8983833718244804,0.9725,0.03666666666666667,0.0275
resnet18,gibbs_ringing,0.25,0.25,notumor,0.9302325581395349,1.0,0.025,0.0
resnet18,gibbs_ringing,0.25,0.25,pituitary,0.9852216748768473,1.0,0.005,0.0
resnet18,gibbs_ringing,0.25,0.5,glioma,0.9939577039274925,0.8225,0.0016666666666666668,0.1775
resnet18,gibbs_ringing,0.25,0.5,meningioma,0.8983833718244804,0.9725,0.03666666666666667,0.0275
resnet18,gibbs_ringing,0.25,0.5,notumor,0.9302325581395349,1.0,0.025,0.0
resnet18,gibbs_ringing,0.25,0.5,pituitary,0.9852216748768473,1.0,0.005,0.0
resnet18,gibbs_ringing,0.25,0.75,glioma,0.9939577039274925,0.8225,0.0016666666666666668,0.1775
resnet18,gibbs_ringing,0.25,0.75,meningioma,0.8981481481481481,0.97,0.03666666666666667,0.03
resnet18,gibbs_ringing,0.25,0.75,notumor,0.9280742459396751,1.0,0.025833333333333333,0.0
resnet18,gibbs_ringing,0.25,0.75,pituitary,0.9852216748768473,1.0,0.005,0.0
resnet18,gibbs_ringing,0.25,1.0,glioma,0.9939577039274925,0.8225,0.0016666666666666668,0.1775
resnet18,gibbs_ringing,0.25,1.0,meningioma,0.8981481481481481,0.97,0.03666666666666667,0.03
resnet18,gibbs_ringing,0.25,1.0,notumor,0.9280742459396751,1.0,0.025833333333333333,0.0
resnet18,gibbs_ringing,0.25,1.0,pituitary,0.9852216748768473,1.0,0.005,0.0
resnet18,motion_ghosting,0.0,0.0,glioma,1.0,0.8275,0.0,0.1725
resnet18,motion_ghosting,0.0,0.0,meningioma,0.91415313225058,0.985,0.030833333333333334,0.015
resnet18,motion_ghosting,0.0,0.0,notumor,0.9174311926605505,1.0,0.03,0.0
resnet18,motion_ghosting,0.0,0.0,pituitary,0.9925373134328358,0.9975,0.0025,0.0025
resnet18,motion_ghosting,0.0,0.1,glioma,1.0,0.8125,0.0,0.1875
resnet18,motion_ghosting,0.0,0.1,meningioma,0.8967889908256881,0.9775,0.0375,0.0225
resnet18,motion_ghosting,0.0,0.1,notumor,0.8864142538975501,0.995,0.0425,0.005
resnet18,motion_ghosting,0.0,0.1,pituitary,0.9923076923076923,0.9675,0.0025,0.0325
resnet18,motion_ghosting,0.0,0.25,glioma,1.0,0.785,0.0,0.215
resnet18,motion_ghosting,0.0,0.25,meningioma,0.8628318584070797,0.975,0.051666666666666666,0.025
resnet18,motion_ghosting,0.0,0.25,notumor,0.8546637744034707,0.985,0.05583333333333333,0.015
resnet18,motion_ghosting,0.0,0.25,pituitary,0.9946380697050938,0.9275,0.0016666666666666668,0.0725
resnet18,motion_ghosting,0.0,0.5,glioma,0.9966777408637874,0.75,0.0008333333333333334,0.25
resnet18,motion_ghosting,0.0,0.5,meningioma,0.8311688311688312,0.96,0.065,0.04
resnet18,motion_ghosting,0.0,0.5,notumor,0.8164556962025317,0.9675,0.0725,0.0325
resnet18,motion_ghosting,0.0,0.5,pituitary,0.9944903581267218,0.9025,0.0016666666666666668,0.0975
resnet18,motion_ghosting,0.0,0.75,glioma,0.9932432432432432,0.735,0.0016666666666666668,0.265
resnet18,motion_ghosting,0.0,0.75,meningioma,0.8012820512820513,0.9375,0.0775,0.0625
resnet18,motion_ghosting,0.0,0.75,notumor,0.7839506172839507,0.9525,0.0875,0.0475
resnet18,motion_ghosting,0.0,0.75,pituitary,0.9942857142857143,0.87,0.0016666666666666668,0.13
resnet18,motion_ghosting,0.0,1.0,glioma,0.9892857142857143,0.6925,0.0025,0.3075
resnet18,motion_ghosting,0.0,1.0,meningioma,0.7635983263598326,0.9125,0.09416666666666666,0.0875
resnet18,motion_ghosting,0.0,1.0,notumor,0.7397260273972602,0.945,0.11083333333333334,0.055
resnet18,motion_ghosting,0.0,1.0,pituitary,1.0,0.8275,0.0,0.1725
resnet18,motion_ghosting,0.1,0.0,glioma,0.9939024390243902,0.815,0.0016666666666666668,0.185
resnet18,motion_ghosting,0.1,0.0,meningioma,0.9156908665105387,0.9775,0.03,0.0225
resnet18,motion_ghosting,0.1,0.0,notumor,0.9153318077803204,1.0,0.030833333333333334,0.0
resnet18,motion_ghosting,0.1,0.0,pituitary,0.9803921568627451,1.0,0.006666666666666667,0.0
resnet18,motion_ghosting,0.1,0.1,glioma,0.9908536585365854,0.8125,0.0025,0.1875
resnet18,motion_ghosting,0.1,0.1,meningioma,0.9105882352941177,0.9675,0.03166666666666667,0.0325
resnet18,motion_ghosting,0.1,0.1,notumor,0.9111617312072893,1.0,0.0325,0.0
resnet18,motion_ghosting,0.1,0.1,pituitary,0.9803921568627451,1.0,0.006666666666666667,0.0
resnet18,motion_ghosting,0.1,0.25,glioma,0.9938271604938271,0.805,0.0016666666666666668,0.195
resnet18,motion_ghosting,0.1,0.25,meningioma,0.9078014184397163,0.96,0.0325,0.04
resnet18,motion_ghosting,0.1,0.25,notumor,0.8968609865470852,1.0,0.03833333333333333,0.0
resnet18,motion_ghosting,0.1,0.25,pituitary,0.9803439803439803,0.9975,0.006666666666666667,0.0025
resnet18,motion_ghosting,0.1,0.5,glioma,0.99375,0.795,0.0016666666666666668,0.205
resnet18,motion_ghosting,0.1,0.5,meningioma,0.9023809523809524,0.9475,0.034166666666666665,0.0525
resnet18,motion_ghosting,0.1,0.5,notumor,0.8810572687224669,1.0,0.045,0.0
resnet18,motion_ghosting,0.1,0.5,pituitary,0.9753694581280788,0.99,0.008333333333333333,0.01
resnet18,motion_ghosting,0.1,0.75,glioma,0.9968553459119497,0.7925,0.0008333333333333334,0.2075
resnet18,motion_ghosting,0.1,0.75,meningioma,0.9024390243902439,0.925,0.03333333333333333,0.075
resnet18,motion_ghosting,0.1,0.75,notumor,0.8562231759656652,0.9975,0.05583333333333333,0.0025
resnet18,motion_ghosting,0.1,0.75,pituitary,0.9729064039408867,0.9875,0.009166666666666667,0.0125
resnet18,motion_ghosting,0.1,1.0,glioma,1.0,0.79,0.0,0.21
resnet18,motion_ghosting,0.1,1.0,meningioma,0.8970588235294118,0.915,0.035,0.085
resnet18,motion_ghosting,0.1,1.0,notumor,0.851931330472103,0.9925,0.0575,0.0075
resnet18,motion_ghosting,0.1,1.0,pituitary,0.9658536585365853,0.99,0.011666666666666667,0.01
resnet18,motion_ghosting,0.25,0.0,glioma,0.9970149253731343,0.835,0.0008333333333333334,0.165
resnet18,motion_ghosting,0.25,0.0,meningioma,0.9178403755868545,0.9775,0.029166666666666667,0.0225
resnet18,motion_ghosting,0.25,0.0,notumor,0.9216589861751152,1.0,0.028333333333333332,0.0
resnet18,motion_ghosting,0.25,0.0,pituitary,0.9851851851851852,0.9975,0.005,0.0025
resnet18,motion_ghosting,0.25,0.1,glioma,0.996996996996997,0.83,0.0008333333333333334,0.17
resnet18,motion_ghosting,0.25,0.1,meningioma,0.9110070257611241,0.9725,0.03166666666666667,0.0275
resnet18,motion_ghosting,0.25,0.1,notumor,0.9216589861751152,1.0,0.028333333333333332,0.0
resnet18,motion_ghosting,0.25,0.1,pituitary,0.9852216748768473,1.0,0.005,0.0
resnet18,motion_ghosting,0.25,0.25,glioma,0.9969879518072289,0.8275,0.0008333333333333334,0.1725
resnet18,motion_ghosting,0.25,0.25,meningioma,0.9020979020979021,0.9675,0.035,0.0325
resnet18,motion_ghosting,0.25,0.25,notumor,0.9172413793103448,0.9975,0.03,0.0025
resnet18,motion_ghosting,0.25,0.25,pituitary,0.9900990099009901,1.0,0.0033333333333333335,0.0
resnet18,motion_ghosting,0.25,0.5,glioma,1.0,0.8125,0.0,0.1875
resnet18,motion_ghosting,0.25,0.5,meningioma,0.8922018348623854,0.9725,0.03916666666666667,0.0275
resnet18,motion_ghosting,0.25,0.5,notumor,0.9195402298850575,1.0,0.029166666666666667,0.0
resnet18,motion_ghosting,0.25,0.5,pituitary,0.9900990099009901,1.0,0.0033333333333333335,0.0
resnet18,motion_ghosting,0.25,0.75,glioma,0.9969325153374233,0.8125,0.0008333333333333334,0.1875
resnet18,motion_ghosting,0.25,0.75,meningioma,0.8868360277136259,0.96,0.04083333333333333,0.04
resnet18,motion_ghosting,0.25,0.75,notumor,0.9111617312072893,1.0,0.0325,0.0
resnet18,motion_ghosting,0.25,0.75,pituitary,0.9925373134328358,0.9975,0.0025,0.0025
resnet18,motion_ghosting,0.25,1.0,glioma,1.0,0.82,0.0,0.18
resnet18,motion_ghosting,0.25,1.0,meningioma,0.8839907192575406,0.9525,0.041666666666666664,0.0475
resnet18,motion_ghosting,0.25,1.0,notumor,0.91324200913242,1.0,0.03166666666666667,0.0
resnet18,motion_ghosting,0.25,1.0,pituitary,0.9900744416873449,0.9975,0.0033333333333333335,0.0025
resnet18,rician_noise,0.0,0.0,glioma,0.9940652818991098,0.8375,0.0016666666666666668,0.1625
resnet18,rician_noise,0.0,0.0,meningioma,0.9041095890410958,0.99,0.035,0.01
resnet18,rician_noise,0.0,0.0,notumor,0.9433962264150944,1.0,0.02,0.0
resnet18,rician_noise,0.0,0.0,pituitary,0.9925187032418953,0.995,0.0025,0.005
resnet18,rician_noise,0.0,0.1,glioma,0.9933333333333333,0.745,0.0016666666666666668,0.255
resnet18,rician_noise,0.0,0.1,meningioma,0.9019607843137255,0.92,0.03333333333333333,0.08
resnet18,rician_noise,0.0,0.1,notumor,0.869281045751634,0.9975,0.05,0.0025
resnet18,rician_noise,0.0,0.1,pituitary,0.9168591224018475,0.9925,0.03,0.0075
resnet18,rician_noise,0.0,0.25,glioma,0.9921568627450981,0.6325,0.0016666666666666668,0.3675
resnet18,rician_noise,0.0,0.25,meningioma,0.9080779944289693,0.815,0.0275,0.185
resnet18,rician_noise,0.0,0.25,notumor,0.7858546168958742,1.0,0.09083333333333334,0.0
resnet18,rician_noise,0.0,0.25,pituitary,0.8218029350104822,0.98,0.07083333333333333,0.02
resnet18,rician_noise,0.0,0.5,glioma,0.9941860465116279,0.4275,0.0008333333333333334,0.5725
resnet18,rician_noise,0.0,0.5,meningioma,0.8975265017667845,0.635,0.024166666666666666,0.365
resnet18,rician_noise,0.0,0.5,notumor,0.6751700680272109,0.9925,0.15916666666666668,0.0075
resnet18,rician_noise,0.0,0.5,pituitary,0.696588868940754,0.97,0.14083333333333334,0.03
resnet18,rician_noise,0.0,0.75,glioma,1.0,0.2325,0.0,0.7675
resnet18,rician_noise,0.0,0.75,meningioma,0.8983957219251337,0.42,0.015833333333333335,0.58
resnet18,rician_noise,0.0,0.75,notumor,0.5764705882352941,0.98,0.24,0.02
resnet18,rician_noise,0.0,0.75,pituitary,0.59375,0.95,0.21666666666666667,0.05
resnet18,rician_noise,0.0,1.0,glioma,1.0,0.0125,0.0,0.9875
resnet18,rician_noise,0.0,1.0,meningioma,0.8583333333333333,0.2575,0.014166666666666666,0.7425
resnet18,rician_noise,0.0,1.0,notumor,0.5044814340588989,0.985,0.3225,0.015
resnet18,rician_noise,0.0,1.0,pituitary,0.537463976945245,0.9325,0.2675,0.0675
resnet18,rician_noise,0.1,0.0,glioma,0.9969604863221885,0.82,0.0008333333333333334,0.18
resnet18,rician_noise,0.1,0.0,meningioma,0.8856502242152466,0.9875,0.0425,0.0125
resnet18,rician_noise,0.1,0.0,notumor,0.9411764705882353,1.0,0.020833333333333332,0.0
resnet18,rician_noise,0.1,0.0,pituitary,0.995,0.995,0.0016666666666666668,0.005
resnet18,rician_noise,0.1,0.1,glioma,0.996969696969697,0.8225,0.0008333333333333334,0.1775
resnet18,rician_noise,0.1,0.1,meningioma,0.8934240362811792,0.985,0.03916666666666667,0.015
resnet18,rician_noise,0.1,0.1,notumor,0.936768149882904,1.0,0.0225,0.0
resnet18,rician_noise,0.1,0.1,pituitary,0.9925373134328358,0.9975,0.0025,0.0025
resnet18,rician_noise,0.1,0.25,glioma,0.9969512195121951,0.8175,0.0008333333333333334,0.1825
resnet18,rician_noise,0.1,0.25,meningioma,0.8876404494382022,0.9875,0.041666666666666664,0.0125
resnet18,rician_noise,0.1,0.25,notumor,0.9345794392523364,1.0,0.023333333333333334,0.0
resnet18,rician_noise,0.1,0.25,pituitary,0.9949874686716792,0.9925,0.0016666666666666668,0.0075
resnet18,rician_noise,0.1,0.5,glioma,0.9939577039274925,0.8225,0.0016666666666666668,0.1775
resnet18,rician_noise,0.1,0.5,meningioma,0.8909090909090909,0.98,0.04,0.02
resnet18,rician_noise,0.1,0.5,notumor,0.9324009324009324,1.0,0.024166666666666666,0.0
resnet18,rician_noise,0.1,0.5,pituitary,0.9925,0.9925,0.0025,0.0075
resnet18,rician_noise,0.1,0.75,glioma,0.990909090909091,0.8175,0.0025,0.1825
resnet18,rician_noise,0.1,0.75,meningioma,0.8826185101580135,0.9775,0.043333333333333335,0.0225
resnet18,rician_noise,0.1,0.75,notumor,0.9324009324009324,1.0,0.024166666666666666,0.0
resnet18,rician_noise,0.1,0.75,pituitary,0.9874371859296482,0.9825,0.004166666666666667,0.0175
resnet18,rician_noise,0.1,1.0,glioma,0.9969325153374233,0.8125,0.0008333333333333334,0.1875
resnet18,rician_noise,0.1,1.0,meningioma,0.8818181818181818,0.97,0.043333333333333335,0.03
resnet18,rician_noise,0.1,1.0,notumor,0.9237875288683602,1.0,0.0275,0.0
resnet18,rician_noise,0.1,1.0,pituitary,0.9800498753117207,0.9825,0.006666666666666667,0.0175
resnet18,rician_noise,0.25,0.0,glioma,0.9940298507462687,0.8325,0.0016666666666666668,0.1675
resnet18,rician_noise,0.25,0.0,meningioma,0.9122401847575058,0.9875,0.03166666666666667,0.0125
resnet18,rician_noise,0.25,0.0,notumor,0.9302325581395349,1.0,0.025,0.0
resnet18,rician_noise,0.25,0.0,pituitary,0.9925373134328358,0.9975,0.0025,0.0025
resnet18,rician_noise,0.25,0.1,glioma,0.991044776119403,0.83,0.0025,0.17
resnet18,rician_noise,0.25,0.1,meningioma,0.9118329466357309,0.9825,0.03166666666666667,0.0175
resnet18,rician_noise,0.25,0.1,notumor,0.9302325581395349,1.0,0.025,0.0
resnet18,rician_noise,0.25,0.1,pituitary,0.9900990099009901,1.0,0.0033333333333333335,0.0
resnet18,rician_noise,0.25,0.25,glioma,0.993993993993994,0.8275,0.0016666666666666668,0.1725
resnet18,rician_noise,0.25,0.25,meningioma,0.9078341013824884,0.985,0.03333333333333333,0.015
resnet18,rician_noise,0.25,0.25,notumor,0.9345794392523364,1.0,0.023333333333333334,0.0
resnet18,rician_noise,0.25,0.25,pituitary,0.9876543209876543,1.0,0.004166666666666667,0.0
resnet18,rician_noise,0.25,0.5,glioma,0.990990990990991,0.825,0.0025,0.175
resnet18,rician_noise,0.25,0.5,meningioma,0.9055299539170507,0.9825,0.034166666666666665,0.0175
resnet18,rician_noise,0.25,0.5,notumor,0.936768149882904,1.0,0.0225,0.0
resnet18,rician_noise,0.25,0.5,pituitary,0.9852216748768473,1.0,0.005,0.0
resnet18,rician_noise,0.25,0.75,glioma,0.991044776119403,0.83,0.0025,0.17
resnet18,rician_noise,0.25,0.75,meningioma,0.9093023255813953,0.9775,0.0325,0.0225
resnet18,rician_noise,0.25,0.75,notumor,0.9302325581395349,1.0,0.025,0.0
resnet18,rician_noise,0.25,0.75,pituitary,0.9876543209876543,1.0,0.004166666666666667,0.0
resnet18,rician_noise,0.25,1.0,glioma,0.9851632047477745,0.83,0.004166666666666667,0.17
resnet18,rician_noise,0.25,1.0,meningioma,0.9067599067599068,0.9725,0.03333333333333333,0.0275
resnet18,rician_noise,0.25,1.0,notumor,0.936768149882904,1.0,0.0225,0.0
resnet18,rician_noise,0.25,1.0,pituitary,0.9828009828009828,1.0,0.005833333333333334,0.0
resnet18,combination,0.0,0.0,glioma,0.993920972644377,0.8175,0.0016666666666666668,0.1825
resnet18,combination,0.0,0.0,meningioma,0.8896551724137931,0.9675,0.04,0.0325
resnet18,combination,0.0,0.0,notumor,0.9216589861751152,1.0,0.028333333333333332,0.0
resnet18,combination,0.0,0.0,pituitary,0.9900497512437811,0.995,0.0033333333333333335,0.005
resnet18,combination,0.0,0.1,glioma,0.9967637540453075,0.77,0.0008333333333333334,0.23
resnet18,combination,0.0,0.1,meningioma,0.8833333333333333,0.9275,0.04083333333333333,0.0725
resnet18,combination,0.0,0.1,notumor,0.8298755186721992,1.0,0.06833333333333333,0.0
resnet18,combination,0.0,0.1,pituitary,0.9897172236503856,0.9625,0.0033333333333333335,0.0375
resnet18,combination,0.0,0.25,glioma,0.9964539007092199,0.7025,0.0008333333333333334,0.2975
resnet18,combination,0.0,0.25,meningioma,0.8777506112469438,0.8975,0.041666666666666664,0.1025
resnet18,combination,0.0,0.25,notumor,0.7397769516728625,0.995,0.11666666666666667,0.005
resnet18,combination,0.0,0.25,pituitary,0.9865229110512129,0.915,0.004166666666666667,0.085
resnet18,combination,0.0,0.5,glioma,0.9921568627450981,0.6325,0.0016666666666666668,0.3675
resnet18,combination,0.0,0.5,meningioma,0.875,0.84,0.04,0.16
resnet18,combination,0.0,0.5,notumor,0.6329113924050633,1.0,0.19333333333333333,0.0
resnet18,combination,0.0,0.5,pituitary,0.9848024316109423,0.81,0.004166666666666667,0.19
resnet18,combination,0.0,0.75,glioma,0.9956709956709957,0.575,0.0008333333333333334,0.425
resnet18,combination,0.0,0.75,meningioma,0.8441176470588235,0.7175,0.04416666666666667,0.2825
resnet18,combination,0.0,0.75,notumor,0.5437158469945356,0.995,0.2783333333333333,0.005
resnet18,combination,0.0,0.75,pituitary,0.9932659932659933,0.7375,0.0016666666666666668,0.2625
resnet18,combination,0.0,1.0,glioma,0.9947368421052631,0.4725,0.0008333333333333334,0.5275
resnet18,combination,0.0,1.0,meningioma,0.8222222222222222,0.6475,0.04666666666666667,0.3525
resnet18,combination,0.0,1.0,notumor,0.47784431137724553,0.9975,0.36333333333333334,0.0025
resnet18,combination,0.0,1.0,pituitary,0.9884615384615385,0.6425,0.0025,0.3575
resnet18,combination,0.1,0.0,glioma,0.9909365558912386,0.82,0.0025,0.18
resnet18,combination,0.1,0.0,meningioma,0.8997722095671982,0.9875,0.03666666666666667,0.0125
resnet18,combination,0.1,0.0,notumor,0.9302325581395349,1.0,0.025,0.0
resnet18,combination,0.1,0.0,pituitary,0.995,0.995,0.0016666666666666668,0.005
resnet18,combination,0.1,0.1,glioma,0.9909365558912386,0.82,0.0025,0.18
resnet18,combination,0.1,0.1,meningioma,0.9016018306636155,0.985,0.035833333333333335,0.015
resnet18,combination,0.1,0.1,notumor,0.9259259259259259,1.0,0.02666666666666667,0.0
resnet18,combination,0.1,0.1,pituitary,0.995,0.995,0.0016666666666666668,0.005
resnet18,combination,0.1,0.25,glioma,0.990909090909091,0.8175,0.0025,0.1825
resnet18,combination,0.1,0.25,meningioma,0.9013761467889908,0.9825,0.035833333333333335,0.0175
resnet18,combination,0.1,0.25,notumor,0.9195402298850575,1.0,0.029166666666666667,0.0
resnet18,combination,0.1,0.25,pituitary,0.9949874686716792,0.9925,0.0016666666666666668,0.0075
resnet18,combination,0.1,0.5,glioma,0.9878048780487805,0.81,0.0033333333333333335,0.19
resnet18,combination,0.1,0.5,meningioma,0.9004629629629629,0.9725,0.035833333333333335,0.0275
resnet18,combination,0.1,0.5,notumor,0.9111617312072893,1.0,0.0325,0.0
resnet18,combination,0.1,0.5,pituitary,0.9900249376558603,0.9925,0.0033333333333333335,0.0075
resnet18,combination,0.1,0.75,glioma,0.9877300613496932,0.805,0.0033333333333333335,0.195
resnet18,combination,0.1,0.75,meningioma,0.8948598130841121,0.9575,0.0375,0.0425
resnet18,combination,0.1,0.75,notumor,0.9006772009029346,0.9975,0.03666666666666667,0.0025
resnet18,combination,0.1,0.75,pituitary,0.9851116625310173,0.9925,0.005,0.0075
resnet18,combination,0.1,1.0,glioma,0.9937694704049844,0.7975,0.0016666666666666668,0.2025
resnet18,combination,0.1,1.0,meningioma,0.8857808857808858,0.95,0.04083333333333333,0.05
resnet18,combination,0.1,1.0,notumor,0.89086859688196,1.0,0.04083333333333333,0.0
resnet18,combination,0.1,1.0,pituitary,0.9875311720698254,0.99,0.004166666666666667,0.01
resnet18,combination,0.25,0.0,glioma,0.9969788519637462,0.825,0.0008333333333333334,0.175
resnet18,combination,0.25,0.0,meningioma,0.9016018306636155,0.985,0.035833333333333335,0.015
resnet18,combination,0.25,0.0,notumor,0.9324009324009324,1.0,0.024166666666666666,0.0
resnet18,combination,0.25,0.0,pituitary,0.9925558312655087,1.0,0.0025,0.0
resnet18,combination,0.25,0.1,glioma,0.9969788519637462,0.825,0.0008333333333333334,0.175
resnet18,combination,0.25,0.1,meningioma,0.8990825688073395,0.98,0.03666666666666667,0.02
resnet18,combination,0.25,0.1,notumor,0.9302325581395349,1.0,0.025,0.0
resnet18,combination,0.25,0.1,pituitary,0.9925558312655087,1.0,0.0025,0.0
resnet18,combination,0.25,0.25,glioma,0.9969512195121951,0.8175,0.0008333333333333334,0.1825
resnet18,combination,0.25,0.25,meningioma,0.9009216589861752,0.9775,0.035833333333333335,0.0225
resnet18,combination,0.25,0.25,notumor,0.9259259259259259,1.0,0.02666666666666667,0.0
resnet18,combination,0.25,0.25,pituitary,0.9852216748768473,1.0,0.005,0.0
resnet18,combination,0.25,0.5,glioma,0.996969696969697,0.8225,0.0008333333333333334,0.1775
resnet18,combination,0.25,0.5,meningioma,0.9059633027522935,0.9875,0.034166666666666665,0.0125
resnet18,combination,0.25,0.5,notumor,0.9280742459396751,1.0,0.025833333333333333,0.0
resnet18,combination,0.25,0.5,pituitary,0.9925558312655087,1.0,0.0025,0.0
resnet18,combination,0.25,0.75,glioma,0.9969788519637462,0.825,0.0008333333333333334,0.175
resnet18,combination,0.25,0.75,meningioma,0.8951048951048951,0.96,0.0375,0.04
resnet18,combination,0.25,0.75,notumor,0.9195402298850575,1.0,0.029166666666666667,0.0
resnet18,combination,0.25,0.75,pituitary,0.9851851851851852,0.9975,0.005,0.0025
resnet18,combination,0.25,1.0,glioma,0.9938650306748467,0.81,0.0016666666666666668,0.19
resnet18,combination,0.25,1.0,meningioma,0.8822170900692841,0.955,0.0425,0.045
resnet18,combination,0.25,1.0,notumor,0.9172413793103448,0.9975,0.03,0.0025
resnet18,combination,0.25,1.0,pituitary,0.9802955665024631,0.995,0.006666666666666667,0.005
resnet50,none,0.0,0.0,glioma,0.996996996996997,0.83,0.0008333333333333334,0.17
resnet50,none,0.0,0.0,meningioma,0.8959276018099548,0.99,0.03833333333333333,0.01
resnet50,none,0.0,0.0,notumor,0.9382422802850356,0.9875,0.021666666666666667,0.0125
resnet50,none,0.0,0.0,pituitary,0.9876237623762376,0.9975,0.004166666666666667,0.0025
